transaction_id,user_id,product_id,transaction_date,discount_percent,price_after_discount,purchased
T000387,U01791,P0075,2025-05-06 07:57:28.468256,20,241.83,1
T000388,U00777,P0026,2025-06-16 07:57:28.468259,15,123.87,0
T000389,U00304,P0044,2025-06-19 07:57:28.468261,25,254.44,1
T000390,U00579,P0067,2025-06-02 07:57:28.468263,5,335.73,0
T000391,U00221,P0070,2025-05-12 07:57:28.468266,20,102.7,1
T000392,U00979,P0062,2025-05-29 07:57:28.468268,0,71.77,1
T000393,U01188,P0045,2025-04-13 07:57:28.468270,20,188.12,0
T000394,U01504,P0011,2025-06-05 07:57:28.468273,0,100.82,1
T000395,U01479,P0072,2025-04-21 07:57:28.468275,0,400.13,1
T000396,U00375,P0093,2025-06-06 07:57:28.468277,20,95.62,1
T000397,U01244,P0074,2025-06-02 07:57:28.468280,0,319.37,1
T000398,U01708,P0034,2025-04-17 07:57:28.468282,25,236.02,0
T000399,U01278,P0088,2025-05-28 07:57:28.468284,10,206.73,1
T000400,U01746,P0046,2025-05-23 07:57:28.468287,5,471.17,0
T000401,U00188,P0081,2025-05-10 07:57:28.468289,20,216.82,1
T000402,U01215,P0032,2025-07-02 07:57:28.468293,30,17.39,1
T000403,U01413,P0075,2025-06-19 07:57:28.468296,10,272.06,1
T000404,U01239,P0098,2025-05-27 07:57:28.468298,0,175.94,0
T000405,U01399,P0088,2025-06-04 07:57:28.468301,0,229.7,0
T000406,U01110,P0005,2025-06-27 07:57:28.468303,5,304.13,1
T000407,U00474,P0063,2025-04-19 07:57:28.468305,10,394.96,1
T000408,U01642,P0029,2025-04-25 07:57:28.468307,10,67.24,0
T000409,U00844,P0048,2025-06-19 07:57:28.468310,20,129.85,0
T000410,U01832,P0098,2025-05-14 07:57:28.468312,0,175.94,0
T000411,U00531,P0016,2025-04-29 07:57:28.468314,30,232.04,1
T000412,U01071,P0025,2025-06-28 07:57:28.468317,15,215.31,1
T000413,U01089,P0072,2025-06-20 07:57:28.468319,30,280.09,1
T000414,U00963,P0029,2025-04-07 07:57:28.468321,20,59.77,1
T000415,U00475,P0052,2025-05-13 07:57:28.468323,20,225.4,0
T000416,U01170,P0046,2025-05-24 07:57:28.468326,20,396.78,1
T000417,U00946,P0025,2025-04-30 07:57:28.468328,5,240.64,0
T000418,U01822,P0023,2025-06-08 07:57:28.468331,5,164.75,1
T000419,U01406,P0034,2025-05-17 07:57:28.468333,20,251.75,1
T000420,U01090,P0067,2025-04-21 07:57:28.468335,25,265.05,1
T000421,U00517,P0094,2025-04-26 07:57:28.468338,15,31.69,1
T000422,U01117,P0034,2025-04-18 07:57:28.468340,10,283.22,1
T000423,U01889,P0032,2025-04-22 07:57:28.468343,10,22.36,1
T000424,U00426,P0029,2025-05-01 07:57:28.468345,0,74.71,0
T000425,U01492,P0009,2025-05-26 07:57:28.468347,10,376.86,1
T000426,U01118,P0066,2025-06-08 07:57:28.468349,30,62.55,0
T000427,U01642,P0057,2025-06-05 07:57:28.468352,10,246.16,0
T000428,U00133,P0039,2025-06-26 07:57:28.468354,15,12.07,0
T000429,U01458,P0007,2025-04-25 07:57:28.468356,10,233.1,0
T000430,U01365,P0069,2025-06-23 07:57:28.468359,30,135.75,1
T000431,U00314,P0008,2025-05-18 07:57:28.468361,15,34.73,1
T000432,U00591,P0096,2025-05-19 07:57:28.468364,5,81.22,0
T000433,U01236,P0018,2025-04-11 07:57:28.468366,15,141.05,1
T000434,U01544,P0082,2025-05-31 07:57:28.468368,5,192.22,1
T000435,U01009,P0049,2025-05-09 07:57:28.468370,15,418.44,0
T000436,U00159,P0016,2025-06-04 07:57:28.468373,20,265.19,1
T000437,U01292,P0021,2025-06-30 07:57:28.468377,30,44.12,0
T000438,U00661,P0010,2025-06-30 07:57:28.468381,25,295.81,1
T000439,U01886,P0004,2025-04-25 07:57:28.468385,5,88.76,0
T000440,U01982,P0044,2025-06-04 07:57:28.468389,5,322.29,0
T000441,U01627,P0008,2025-04-16 07:57:28.468393,10,36.77,1
T000442,U00748,P0055,2025-06-28 07:57:28.468396,5,105.4,1
T000443,U01498,P0019,2025-06-15 07:57:28.468400,15,108.49,1
T000444,U00801,P0064,2025-05-27 07:57:28.468404,20,208.78,1
T000445,U00410,P0040,2025-06-05 07:57:28.468408,20,26.74,0
T000446,U01498,P0051,2025-06-27 07:57:28.468412,10,216.18,1
T000447,U01380,P0009,2025-05-06 07:57:28.468415,15,355.92,1
T000448,U00680,P0030,2025-05-09 07:57:28.468420,15,119.25,1
T000449,U01217,P0056,2025-05-28 07:57:28.468423,0,415.94,1
T000450,U01723,P0081,2025-06-11 07:57:28.468426,5,257.48,1
T000451,U01295,P0044,2025-05-06 07:57:28.468430,10,305.32,0
T000452,U00114,P0059,2025-04-23 07:57:28.468434,20,206.19,1
T000453,U00897,P0015,2025-06-11 07:57:28.468438,30,113.47,1
T000454,U01547,P0068,2025-04-11 07:57:28.468442,25,348.1,1
T000455,U01079,P0070,2025-05-08 07:57:28.468446,0,128.38,0
T000456,U01794,P0061,2025-06-29 07:57:28.468448,15,373.7,1
T000457,U00065,P0080,2025-05-26 07:57:28.468451,5,304.87,1
T000458,U00684,P0090,2025-04-29 07:57:28.468455,20,55.18,1
T000459,U01296,P0023,2025-06-16 07:57:28.468458,30,121.39,0
T000460,U01526,P0077,2025-05-23 07:57:28.468460,0,231.2,1
T000461,U01686,P0047,2025-04-08 07:57:28.468463,15,102.99,1
T000462,U01386,P0017,2025-05-26 07:57:28.468465,20,90.5,1
T000463,U00146,P0057,2025-04-13 07:57:28.468467,20,218.81,0
T000464,U00943,P0054,2025-06-25 07:57:28.468470,15,208.83,1
T000465,U01233,P0091,2025-05-23 07:57:28.468472,15,49.54,0
T000466,U01310,P0052,2025-04-08 07:57:28.468474,10,253.58,1
T000467,U01034,P0022,2025-04-25 07:57:28.468477,20,373.86,1
T000468,U00739,P0083,2025-05-01 07:57:28.468479,15,129.86,0
T000469,U00186,P0039,2025-04-22 07:57:28.468481,25,10.65,1
T000470,U01598,P0099,2025-05-25 07:57:28.468483,30,50.39,1
T000471,U01621,P0013,2025-05-22 07:57:28.468486,30,287.68,1
T000472,U01488,P0078,2025-05-23 07:57:28.468488,25,98.26,1
T000473,U01158,P0095,2025-05-03 07:57:28.468490,30,280.55,0
T000474,U00835,P0066,2025-06-27 07:57:28.468493,0,89.36,0
T000475,U00809,P0052,2025-07-01 07:57:28.468495,30,197.22,0
T000476,U00171,P0014,2025-04-10 07:57:28.468497,5,307.82,0
T000477,U00213,P0073,2025-06-03 07:57:28.468499,30,8.3,0
T000478,U01997,P0074,2025-06-06 07:57:28.468502,25,239.53,0
T000479,U01554,P0063,2025-05-14 07:57:28.468504,10,394.96,1
T000480,U01850,P0071,2025-05-07 07:57:28.468506,15,239.6,1
T000481,U01526,P0028,2025-05-23 07:57:28.468509,5,171.73,0
T000482,U01596,P0089,2025-05-30 07:57:28.468511,10,121.93,1
T000483,U01624,P0046,2025-04-12 07:57:28.468513,20,396.78,0
T000484,U00027,P0028,2025-05-22 07:57:28.468516,5,171.73,1
T000485,U01014,P0002,2025-05-09 07:57:28.468518,25,226.51,1
T000486,U01092,P0017,2025-05-17 07:57:28.468520,10,101.82,1
T000487,U00790,P0059,2025-06-15 07:57:28.468523,15,219.08,1
T000488,U00408,P0052,2025-04-24 07:57:28.468525,15,239.49,0
T000489,U01576,P0004,2025-07-03 07:57:28.468527,30,65.4,1
T000490,U01133,P0077,2025-06-06 07:57:28.468530,10,208.08,1
T000491,U00074,P0082,2025-04-12 07:57:28.468532,20,161.87,1
T000492,U00578,P0003,2025-04-28 07:57:28.468534,30,17.76,1
T000493,U00680,P0037,2025-04-30 07:57:28.468537,25,224.44,1
T000494,U01286,P0097,2025-05-20 07:57:28.468539,10,284.69,0
T000495,U01392,P0024,2025-06-15 07:57:28.468541,0,117.3,0
T000496,U00786,P0072,2025-05-15 07:57:28.468544,10,360.12,1
T000497,U00849,P0035,2025-06-25 07:57:28.468546,10,274.2,0
T000498,U00870,P0002,2025-05-14 07:57:28.468548,25,226.51,0
T000499,U00237,P0033,2025-04-11 07:57:28.468550,15,329.47,1
T000500,U00727,P0076,2025-05-26 07:57:28.468553,30,116.12,1
T000501,U01390,P0086,2025-04-22 07:57:28.468555,20,204.57,1
T000502,U01310,P0077,2025-04-15 07:57:28.468557,30,161.84,1
T000503,U00378,P0010,2025-07-01 07:57:28.468560,10,354.97,1
T000504,U00661,P0081,2025-05-11 07:57:28.468562,5,257.48,1
T000505,U00830,P0062,2025-04-17 07:57:28.468564,15,61.0,1
T000506,U00906,P0043,2025-07-05 07:57:28.468566,15,83.97,0
T000507,U00376,P0069,2025-04-14 07:57:28.468569,10,174.54,0
T000508,U00619,P0059,2025-06-25 07:57:28.468571,25,193.3,1
T000509,U00653,P0009,2025-05-30 07:57:28.468573,5,397.79,0
T000510,U01100,P0077,2025-04-29 07:57:28.468576,10,208.08,0
T000511,U01033,P0060,2025-04-07 07:57:28.468578,5,201.85,1
T000512,U00196,P0063,2025-06-06 07:57:28.468581,15,373.02,1
T000513,U00807,P0052,2025-06-25 07:57:28.468583,5,267.66,1
T000514,U01816,P0023,2025-04-16 07:57:28.468585,30,121.39,1
T000515,U00893,P0030,2025-04-30 07:57:28.468588,10,126.26,1
T000516,U01654,P0043,2025-05-21 07:57:28.468590,0,98.79,1
T000517,U01314,P0068,2025-04-19 07:57:28.468592,0,464.14,1
T000518,U01085,P0021,2025-07-02 07:57:28.468595,5,59.88,1
T000519,U00937,P0043,2025-05-06 07:57:28.468599,25,74.09,0
T000520,U01413,P0073,2025-04-25 07:57:28.468603,10,10.66,0
T000521,U00847,P0007,2025-05-20 07:57:28.468607,20,207.2,0
T000522,U00818,P0016,2025-06-05 07:57:28.468611,0,331.49,0
T000523,U01924,P0023,2025-04-30 07:57:28.468615,15,147.41,0
T000524,U01587,P0058,2025-05-29 07:57:28.468617,30,59.49,1
T000525,U00564,P0087,2025-07-04 07:57:28.468620,10,238.69,0
T000526,U00634,P0031,2025-05-08 07:57:28.468622,10,202.36,0
T000527,U00679,P0069,2025-06-13 07:57:28.468624,30,135.75,1
T000528,U01018,P0006,2025-05-24 07:57:28.468627,0,215.74,1
T000529,U00008,P0065,2025-06-16 07:57:28.468629,30,145.7,1
T000530,U01393,P0059,2025-06-30 07:57:28.468631,30,180.42,1
T000531,U01069,P0028,2025-05-31 07:57:28.468634,20,144.62,1
T000532,U00344,P0018,2025-05-10 07:57:28.468636,30,116.16,1
T000533,U01781,P0088,2025-06-01 07:57:28.468638,15,195.24,0
T000534,U00796,P0077,2025-04-29 07:57:28.468641,20,184.96,1
T000535,U01399,P0097,2025-06-27 07:57:28.468643,15,268.87,1
T000536,U01643,P0010,2025-04-07 07:57:28.468645,0,394.41,1
T000537,U01051,P0007,2025-05-01 07:57:28.468647,10,233.1,0
T000538,U01217,P0037,2025-05-07 07:57:28.468650,15,254.36,0
T000539,U01954,P0096,2025-06-28 07:57:28.468652,10,76.94,1
T000540,U00849,P0045,2025-05-29 07:57:28.468654,5,223.39,1
T000541,U01381,P0086,2025-04-13 07:57:28.468657,5,242.92,1
T000542,U00062,P0016,2025-04-12 07:57:28.468659,0,331.49,0
T000543,U01086,P0088,2025-06-05 07:57:28.468663,0,229.7,0
T000544,U00422,P0014,2025-05-18 07:57:28.468668,25,243.02,0
T000545,U01818,P0011,2025-05-06 07:57:28.468672,0,100.82,1
T000546,U00633,P0083,2025-05-14 07:57:28.468676,5,145.14,1
T000547,U00792,P0087,2025-05-31 07:57:28.468680,15,225.43,1
T000548,U00551,P0034,2025-06-26 07:57:28.468682,30,220.28,0
T000549,U01404,P0060,2025-06-06 07:57:28.468684,30,148.73,1
T000550,U01301,P0013,2025-06-25 07:57:28.468687,30,287.68,0
T000551,U00606,P0039,2025-04-13 07:57:28.468689,20,11.36,0
T000552,U01455,P0044,2025-04-14 07:57:28.468691,30,237.48,0
T000553,U01139,P0028,2025-05-13 07:57:28.468693,0,180.77,1
T000554,U01712,P0040,2025-05-11 07:57:28.468696,30,23.39,1
T000555,U01145,P0016,2025-06-13 07:57:28.468698,20,265.19,0
T000556,U00525,P0050,2025-05-23 07:57:28.468700,20,334.05,0
T000557,U00899,P0028,2025-05-01 07:57:28.468703,5,171.73,1
T000558,U01440,P0068,2025-05-19 07:57:28.468705,25,348.1,0
T000559,U00163,P0092,2025-06-23 07:57:28.468707,15,323.99,1
T000560,U00787,P0060,2025-07-01 07:57:28.468710,5,201.85,1
T000561,U00910,P0012,2025-06-11 07:57:28.468712,0,320.82,1
T000562,U01712,P0016,2025-05-17 07:57:28.468715,5,314.92,0
T000563,U00982,P0053,2025-06-05 07:57:28.468719,5,402.0,1
T000564,U01361,P0054,2025-07-05 07:57:28.468724,5,233.4,1
T000565,U00379,P0049,2025-06-06 07:57:28.468727,0,492.28,1
T000566,U01348,P0036,2025-04-15 07:57:28.468731,0,277.56,1
T000567,U00173,P0062,2025-05-06 07:57:28.468735,5,68.18,0
T000568,U01000,P0084,2025-04-25 07:57:28.468737,5,392.48,1
T000569,U01811,P0026,2025-06-03 07:57:28.468739,20,116.58,0
T000570,U00064,P0056,2025-06-09 07:57:28.468742,15,353.55,0
T000571,U01125,P0090,2025-05-13 07:57:28.468744,20,55.18,0
T000572,U01346,P0022,2025-05-18 07:57:28.468746,25,350.49,0
T000573,U00975,P0073,2025-06-29 07:57:28.468748,15,10.07,1
T000574,U00066,P0069,2025-05-26 07:57:28.468750,25,145.45,1
T000575,U01867,P0081,2025-05-31 07:57:28.468753,15,230.38,1
T000576,U01581,P0049,2025-06-05 07:57:28.468755,5,467.67,1
T000577,U01623,P0098,2025-06-01 07:57:28.468757,20,140.75,1
T000578,U00458,P0002,2025-05-06 07:57:28.468760,15,256.71,1
T000579,U01603,P0053,2025-04-28 07:57:28.468762,25,317.37,0
T000580,U00453,P0007,2025-04-14 07:57:28.468765,15,220.15,0
T000581,U01283,P0100,2025-04-23 07:57:28.468767,0,213.1,1
T000582,U01958,P0077,2025-05-15 07:57:28.468769,15,196.52,1
T000583,U01741,P0020,2025-05-26 07:57:28.468772,30,198.02,1
T000584,U01450,P0094,2025-05-20 07:57:28.468774,5,35.42,1
T000585,U00979,P0030,2025-05-06 07:57:28.468776,10,126.26,0
T000586,U01960,P0075,2025-07-05 07:57:28.468779,0,302.29,1
T000587,U00178,P0095,2025-05-18 07:57:28.468781,10,360.7,1
T000588,U01955,P0067,2025-04-16 07:57:28.468783,5,335.73,1
T000589,U00280,P0059,2025-07-05 07:57:28.468786,30,180.42,1
T000590,U00344,P0066,2025-04-10 07:57:28.468787,10,80.42,1
T000591,U01041,P0003,2025-05-13 07:57:28.468790,15,21.56,1
T000592,U00296,P0056,2025-06-12 07:57:28.468793,10,374.35,1
T000593,U00202,P0079,2025-04-26 07:57:28.468796,20,317.63,1
T000594,U00962,P0017,2025-05-09 07:57:28.468819,5,107.47,1
T000595,U00684,P0052,2025-06-26 07:57:28.468825,20,225.4,1
T000596,U01943,P0007,2025-07-01 07:57:28.468829,10,233.1,0
T000597,U01798,P0005,2025-05-19 07:57:28.468832,30,224.1,1
T000598,U01218,P0098,2025-05-12 07:57:28.468838,20,140.75,1
T000599,U01173,P0097,2025-04-08 07:57:28.468840,0,316.32,1
T000600,U00375,P0054,2025-04-30 07:57:28.468843,10,221.11,1
T000601,U01912,P0061,2025-06-22 07:57:28.468845,25,329.74,1
T000602,U00035,P0016,2025-04-17 07:57:28.468847,20,265.19,1
T000603,U01393,P0067,2025-05-26 07:57:28.468850,15,300.39,1
T000604,U00029,P0059,2025-04-16 07:57:28.468853,10,231.97,1
T000605,U00775,P0047,2025-05-17 07:57:28.468855,30,84.82,1
T000606,U00221,P0048,2025-06-11 07:57:28.468857,25,121.73,1
T000607,U00053,P0064,2025-04-17 07:57:28.468860,30,182.69,0
T000608,U01957,P0050,2025-06-21 07:57:28.468862,0,417.56,1
T000609,U00791,P0085,2025-06-16 07:57:28.468864,15,196.51,1
T000610,U01377,P0041,2025-05-29 07:57:28.468868,10,93.45,1
T000611,U01416,P0072,2025-04-11 07:57:28.468870,30,280.09,1
T000612,U00076,P0022,2025-04-21 07:57:28.468872,15,397.22,0
T000613,U00494,P0054,2025-04-13 07:57:28.468875,10,221.11,1
T000614,U01712,P0005,2025-05-29 07:57:28.468877,10,288.13,0
T000615,U01546,P0017,2025-05-13 07:57:28.468880,5,107.47,1
T000616,U01999,P0078,2025-05-20 07:57:28.468882,20,104.81,1
T000617,U00117,P0041,2025-06-23 07:57:28.468884,10,93.45,1
T000618,U00280,P0092,2025-06-19 07:57:28.468887,0,381.16,0
T000619,U01754,P0095,2025-04-13 07:57:28.468889,25,300.58,1
T000620,U01199,P0081,2025-06-02 07:57:28.468891,20,216.82,1
T000621,U00746,P0035,2025-05-20 07:57:28.468894,5,289.44,1
T000622,U00949,P0040,2025-05-15 07:57:28.468896,20,26.74,1
T000623,U00764,P0022,2025-04-08 07:57:28.468898,20,373.86,0
T000624,U00295,P0048,2025-04-29 07:57:28.468901,10,146.08,1
T000625,U01018,P0053,2025-06-17 07:57:28.468903,0,423.16,1
T000626,U01475,P0093,2025-06-05 07:57:28.468905,10,107.58,1
T000627,U01858,P0010,2025-04-24 07:57:28.468908,30,276.09,1
T000628,U01542,P0018,2025-05-26 07:57:28.468910,0,165.94,1
T000629,U01045,P0099,2025-04-20 07:57:28.468912,30,50.39,1
T000630,U01097,P0080,2025-05-08 07:57:28.468915,0,320.92,1
T000631,U00842,P0049,2025-07-01 07:57:28.468917,15,418.44,1
T000632,U01060,P0071,2025-05-17 07:57:28.468919,10,253.69,0
T000633,U01531,P0030,2025-06-24 07:57:28.468922,30,98.2,1
T000634,U01923,P0019,2025-04-21 07:57:28.468924,5,121.25,1
T000635,U01257,P0055,2025-07-05 07:57:28.468926,25,83.21,1
T000636,U01752,P0060,2025-05-25 07:57:28.468929,20,169.98,1
T000637,U00497,P0087,2025-05-28 07:57:28.468931,15,225.43,1
T000638,U00206,P0072,2025-04-07 07:57:28.469054,30,280.09,0
T000639,U00426,P0081,2025-05-21 07:57:28.469069,5,257.48,1
T000640,U01965,P0021,2025-07-03 07:57:28.469074,25,47.27,1
T000641,U00044,P0026,2025-05-12 07:57:28.469078,25,109.3,1
T000642,U01115,P0028,2025-05-14 07:57:28.469082,10,162.69,1
T000643,U01953,P0039,2025-05-19 07:57:28.469086,0,14.2,1
T000644,U01852,P0033,2025-04-29 07:57:28.469090,30,271.33,0
T000645,U01494,P0040,2025-04-15 07:57:28.469093,10,30.08,0
T000646,U00605,P0083,2025-06-08 07:57:28.469097,25,114.58,1
T000647,U01491,P0029,2025-04-15 07:57:28.469101,10,67.24,1
T000648,U01875,P0020,2025-05-24 07:57:28.469105,15,240.46,1
T000649,U00454,P0020,2025-04-11 07:57:28.469109,30,198.02,1
T000650,U00595,P0074,2025-05-26 07:57:28.469112,5,303.4,1
T000651,U01357,P0012,2025-05-30 07:57:28.469115,25,240.62,1
T000652,U00507,P0097,2025-05-29 07:57:28.469119,30,221.42,0
T000653,U00794,P0025,2025-05-19 07:57:28.469122,15,215.31,1
T000654,U01494,P0025,2025-04-13 07:57:28.469125,5,240.64,1
T000655,U00021,P0004,2025-04-17 07:57:28.469129,15,79.42,1
T000656,U01252,P0004,2025-07-05 07:57:28.469132,20,74.74,0
T000657,U01400,P0009,2025-05-04 07:57:28.469135,0,418.73,1
T000658,U01154,P0015,2025-07-03 07:57:28.469139,0,162.1,1
T000659,U01711,P0026,2025-04-09 07:57:28.469142,0,145.73,1
T000660,U00620,P0079,2025-06-10 07:57:28.469145,20,317.63,0
T000661,U00414,P0090,2025-06-21 07:57:28.469149,25,51.73,1
T000662,U01819,P0092,2025-06-04 07:57:28.469152,25,285.87,1
T000663,U01095,P0071,2025-05-26 07:57:28.469156,20,225.5,0
T000664,U01428,P0032,2025-04-14 07:57:28.469159,0,24.84,1
T000665,U01586,P0076,2025-05-05 07:57:28.469162,0,165.89,1
T000666,U01631,P0099,2025-06-12 07:57:28.469166,5,68.38,1
T000667,U01815,P0052,2025-05-30 07:57:28.469169,5,267.66,1
T000668,U01421,P0032,2025-04-14 07:57:28.469173,10,22.36,1
T000669,U00337,P0009,2025-06-17 07:57:28.469176,30,293.11,0
T000670,U01668,P0078,2025-06-14 07:57:28.469179,30,91.71,1
T000671,U01529,P0013,2025-06-19 07:57:28.469183,30,287.68,0
T000672,U00910,P0056,2025-07-03 07:57:28.469186,15,353.55,0
T000673,U00276,P0044,2025-05-07 07:57:28.469190,5,322.29,0
T000674,U00892,P0097,2025-06-25 07:57:28.469195,5,300.5,1
T000675,U00013,P0096,2025-06-03 07:57:28.469199,5,81.22,1
T000676,U01027,P0083,2025-05-27 07:57:28.469203,5,145.14,0
T000677,U00978,P0030,2025-04-20 07:57:28.469207,20,112.23,0
T000678,U01248,P0016,2025-07-05 07:57:28.469210,10,298.34,0
T000679,U00974,P0012,2025-06-24 07:57:28.469214,5,304.78,1
T000680,U00175,P0074,2025-04-24 07:57:28.469218,25,239.53,1
T000681,U01923,P0066,2025-05-16 07:57:28.469222,15,75.96,0
T000682,U01409,P0018,2025-05-17 07:57:28.469225,30,116.16,0
T000683,U01626,P0013,2025-04-28 07:57:28.469231,5,390.42,1
T000684,U01944,P0093,2025-06-21 07:57:28.469235,20,95.62,1
T000685,U00241,P0024,2025-07-02 07:57:28.469239,25,87.98,1
T000686,U00547,P0012,2025-06-19 07:57:28.469243,30,224.57,1
T000687,U00014,P0060,2025-04-22 07:57:28.469246,0,212.47,0
T000688,U01219,P0060,2025-05-01 07:57:28.469251,0,212.47,1
T000689,U01421,P0093,2025-04-29 07:57:28.469255,30,83.67,1
T000690,U01455,P0086,2025-04-19 07:57:28.469259,10,230.14,0
T000691,U01330,P0100,2025-05-30 07:57:28.469263,0,213.1,1
T000692,U01358,P0001,2025-06-25 07:57:28.469267,5,258.04,0
T000693,U00725,P0043,2025-05-11 07:57:28.469270,30,69.15,0
T000694,U01434,P0055,2025-04-23 07:57:28.469273,20,88.76,0
T000695,U00003,P0040,2025-07-02 07:57:28.469275,10,30.08,1
T000696,U00691,P0064,2025-06-25 07:57:28.469277,25,195.74,1
T000697,U01576,P0034,2025-05-15 07:57:28.469280,5,298.96,1
T000698,U01476,P0034,2025-04-13 07:57:28.469282,0,314.69,1
T000699,U01700,P0048,2025-04-15 07:57:28.469284,15,137.96,1
T000700,U01843,P0033,2025-04-14 07:57:28.469286,5,368.23,1
T000701,U00747,P0068,2025-05-04 07:57:28.469288,15,394.52,1
T000702,U00769,P0030,2025-05-14 07:57:28.469291,25,105.22,1
T000703,U00872,P0084,2025-05-01 07:57:28.469293,15,351.17,0
T000704,U00495,P0090,2025-04-26 07:57:28.469295,25,51.73,0
T000705,U00417,P0079,2025-05-01 07:57:28.469297,10,357.34,1
T000706,U01415,P0071,2025-05-16 07:57:28.469300,20,225.5,0
T000707,U01397,P0071,2025-05-08 07:57:28.469302,0,281.88,1
T000708,U00628,P0029,2025-06-06 07:57:28.469304,0,74.71,0
T000709,U01076,P0023,2025-06-15 07:57:28.469307,5,164.75,1
T000710,U01400,P0034,2025-05-18 07:57:28.469309,30,220.28,1
T000711,U01419,P0084,2025-05-04 07:57:28.469311,0,413.14,1
T000712,U01947,P0015,2025-06-15 07:57:28.469313,10,145.89,1
T000713,U01021,P0097,2025-05-20 07:57:28.469315,0,316.32,1
T000714,U00142,P0053,2025-06-17 07:57:28.469318,5,402.0,1
T000715,U01110,P0017,2025-04-23 07:57:28.469320,0,113.13,1
T000716,U01488,P0064,2025-05-21 07:57:28.469322,20,208.78,1
T000717,U00046,P0084,2025-06-01 07:57:28.469324,25,309.86,1
T000718,U00844,P0061,2025-05-26 07:57:28.469326,15,373.7,1
T000719,U01009,P0057,2025-04-20 07:57:28.469329,15,232.48,1
T000720,U01262,P0077,2025-05-20 07:57:28.469331,25,173.4,1
T000721,U00010,P0088,2025-05-15 07:57:28.469333,15,195.24,0
T000722,U00664,P0037,2025-05-16 07:57:28.469336,20,239.4,1
T000723,U00573,P0007,2025-05-20 07:57:28.469338,10,233.1,0
T000724,U01554,P0008,2025-05-24 07:57:28.469340,5,38.82,1
T000725,U01622,P0087,2025-06-28 07:57:28.469342,20,212.17,0
T000726,U00649,P0078,2025-06-01 07:57:28.469345,5,124.46,1
T000727,U00913,P0068,2025-04-30 07:57:28.469347,10,417.73,1
T000728,U01766,P0021,2025-06-21 07:57:28.469349,20,50.42,1
T000729,U00640,P0061,2025-05-28 07:57:28.469352,0,439.65,1
T000730,U00616,P0074,2025-04-19 07:57:28.469354,30,223.56,1
T000731,U00698,P0086,2025-05-28 07:57:28.469356,10,230.14,0
T000732,U00909,P0094,2025-05-08 07:57:28.469358,15,31.69,0
T000733,U00178,P0094,2025-06-24 07:57:28.469361,20,29.82,1
T000734,U00869,P0080,2025-04-16 07:57:28.469363,10,288.83,0
T000735,U01030,P0075,2025-06-24 07:57:28.469365,10,272.06,0
T000736,U00853,P0086,2025-04-13 07:57:28.469368,20,204.57,1
T000737,U00307,P0029,2025-07-02 07:57:28.469370,15,63.5,0
T000738,U00548,P0025,2025-06-02 07:57:28.469372,25,189.98,1
T000739,U00327,P0058,2025-04-14 07:57:28.469374,15,72.24,1
T000740,U01380,P0014,2025-06-15 07:57:28.469376,10,291.62,1
T000741,U01817,P0078,2025-04-07 07:57:28.469378,5,124.46,0
T000742,U00395,P0066,2025-04-27 07:57:28.469381,25,67.02,1
T000743,U00300,P0054,2025-04-10 07:57:28.469383,25,184.26,1
T000744,U01550,P0077,2025-06-04 07:57:28.469385,10,208.08,1
T000745,U00749,P0067,2025-05-23 07:57:28.469388,20,282.72,1
T000746,U00285,P0030,2025-05-02 07:57:28.469390,20,112.23,1
T000747,U00330,P0018,2025-05-27 07:57:28.469392,20,132.75,1
T000748,U00050,P0054,2025-04-14 07:57:28.469395,15,208.83,1
T000749,U00773,P0100,2025-06-19 07:57:28.469397,0,213.1,1
T000750,U01992,P0021,2025-05-05 07:57:28.469399,20,50.42,1
T000751,U01646,P0053,2025-07-03 07:57:28.469401,20,338.53,0
T000752,U01733,P0083,2025-06-07 07:57:28.469404,25,114.58,0
T000753,U00378,P0016,2025-05-20 07:57:28.469406,5,314.92,1
T000754,U01788,P0028,2025-06-25 07:57:28.469408,5,171.73,1
T000755,U01624,P0004,2025-06-09 07:57:28.469410,10,84.09,0
T000756,U01000,P0055,2025-05-27 07:57:28.469412,10,99.86,1
