user_id,city,city_tier,signup_date,loyalty_score
U01660,Lucknow,Tier-2,2025-05-28 07:57:28.445014,15
U01661,Bangalore,Tier-1,2024-01-01 07:57:28.445018,59
U01662,Bangalore,Tier-1,2023-07-24 07:57:28.445022,81
U01663,Delhi,Tier-1,2023-11-06 07:57:28.445026,97
U01664,Bangalore,Tier-1,2024-02-03 07:57:28.445031,29
U01665,Mumbai,Tier-1,2024-10-04 07:57:28.445035,23
U01666,Chennai,Tier-1,2025-01-19 07:57:28.445039,14
U01667,Bangalore,Tier-1,2025-05-04 07:57:28.445043,50
U01668,Delhi,Tier-1,2025-04-07 07:57:28.445047,49
U01669,Delhi,Tier-1,2024-05-09 07:57:28.445050,43
U01670,Mumbai,Tier-1,2024-11-16 07:57:28.445055,89
U01671,Delhi,Tier-1,2024-07-22 07:57:28.445059,54
U01672,Jaipur,Tier-2,2024-12-26 07:57:28.445063,80
U01673,Chennai,Tier-1,2024-04-22 07:57:28.445066,89
U01674,Chennai,Tier-1,2025-02-18 07:57:28.445071,80
U01675,Chennai,Tier-1,2023-12-25 07:57:28.445075,36
U01676,Lucknow,Tier-2,2023-09-19 07:57:28.445079,87
U01677,Bangalore,Tier-1,2023-07-21 07:57:28.445083,87
U01678,Jaipur,Tier-2,2023-11-21 07:57:28.445086,53
U01679,Bangalore,Tier-1,2024-07-11 07:57:28.445090,42
U01680,Jaipur,Tier-2,2024-04-11 07:57:28.445094,42
U01681,Bangalore,Tier-1,2025-04-26 07:57:28.445098,53
U01682,Mumbai,Tier-1,2023-09-15 07:57:28.445103,29
U01683,Delhi,Tier-1,2025-04-29 07:57:28.445105,45
U01684,Delhi,Tier-1,2023-10-28 07:57:28.445108,16
U01685,Mumbai,Tier-1,2023-09-20 07:57:28.445110,41
U01686,Jaipur,Tier-2,2025-01-12 07:57:28.445112,76
U01687,Lucknow,Tier-2,2023-09-06 07:57:28.445115,48
U01688,Jaipur,Tier-2,2024-11-20 07:57:28.445117,33
U01689,Delhi,Tier-1,2025-02-18 07:57:28.445119,95
U01690,Lucknow,Tier-2,2024-08-17 07:57:28.445123,79
U01691,Bangalore,Tier-1,2025-03-11 07:57:28.445127,97
U01692,Lucknow,Tier-2,2024-04-04 07:57:28.445131,96
U01693,Jaipur,Tier-2,2023-12-27 07:57:28.445134,63
U01694,Mumbai,Tier-1,2024-10-14 07:57:28.445138,47
U01695,Bangalore,Tier-1,2023-09-01 07:57:28.445142,83
U01696,Jaipur,Tier-2,2023-11-01 07:57:28.445145,89
U01697,Bangalore,Tier-1,2024-07-23 07:57:28.445150,84
U01698,Lucknow,Tier-2,2024-02-19 07:57:28.445153,41
U01699,Delhi,Tier-1,2024-03-15 07:57:28.445158,54
U01700,Jaipur,Tier-2,2025-03-22 07:57:28.445162,70
U01701,Mumbai,Tier-1,2024-09-06 07:57:28.445166,79
U01702,Lucknow,Tier-2,2023-10-03 07:57:28.445170,97
U01703,Jaipur,Tier-2,2024-07-24 07:57:28.445173,62
U01704,Mumbai,Tier-1,2025-01-04 07:57:28.445175,60
U01705,Jaipur,Tier-2,2024-07-15 07:57:28.445177,85
U01706,Lucknow,Tier-2,2023-10-30 07:57:28.445179,65
U01707,Jaipur,Tier-2,2025-03-20 07:57:28.445182,36
U01708,Bangalore,Tier-1,2024-03-04 07:57:28.445186,47
U01709,Lucknow,Tier-2,2023-09-12 07:57:28.445190,71
U01710,Jaipur,Tier-2,2024-10-18 07:57:28.445194,27
U01711,Delhi,Tier-1,2024-07-13 07:57:28.445199,73
U01712,Jaipur,Tier-2,2023-09-14 07:57:28.445203,86
U01713,Bangalore,Tier-1,2025-02-17 07:57:28.445207,39
U01714,Mumbai,Tier-1,2024-01-10 07:57:28.445211,58
U01715,Mumbai,Tier-1,2024-04-05 07:57:28.445215,50
U01716,Mumbai,Tier-1,2025-01-24 07:57:28.445220,22
U01717,Delhi,Tier-1,2025-04-08 07:57:28.445223,43
U01718,Bangalore,Tier-1,2025-05-11 07:57:28.445226,34
U01719,Lucknow,Tier-2,2024-08-05 07:57:28.445228,75
U01720,Mumbai,Tier-1,2023-08-16 07:57:28.445231,27
U01721,Bangalore,Tier-1,2024-04-03 07:57:28.445233,14
U01722,Jaipur,Tier-2,2025-02-03 07:57:28.445235,28
U01723,Delhi,Tier-1,2023-08-17 07:57:28.445237,51
U01724,Bangalore,Tier-1,2024-08-18 07:57:28.445240,27
U01725,Bangalore,Tier-1,2024-06-10 07:57:28.445242,41
U01726,Lucknow,Tier-2,2023-12-17 07:57:28.445245,30
U01727,Bangalore,Tier-1,2023-11-14 07:57:28.445251,19
U01728,Lucknow,Tier-2,2023-10-13 07:57:28.445253,46
U01729,Delhi,Tier-1,2023-07-17 07:57:28.445255,58
U01730,Delhi,Tier-1,2024-01-14 07:57:28.445257,95
U01731,Jaipur,Tier-2,2024-12-07 07:57:28.445260,22
U01732,Lucknow,Tier-2,2023-09-22 07:57:28.445262,64
U01733,Lucknow,Tier-2,2024-03-01 07:57:28.445264,26
U01734,Mumbai,Tier-1,2025-01-09 07:57:28.445267,18
U01735,Mumbai,Tier-1,2025-04-06 07:57:28.445269,97
U01736,Jaipur,Tier-2,2024-02-26 07:57:28.445271,53
U01737,Delhi,Tier-1,2025-03-18 07:57:28.445274,87
U01738,Chennai,Tier-1,2024-01-02 07:57:28.445276,55
U01739,Mumbai,Tier-1,2024-02-09 07:57:28.445278,17
U01740,Bangalore,Tier-1,2023-07-21 07:57:28.445281,46
U01741,Delhi,Tier-1,2024-02-17 07:57:28.445283,28
U01742,Chennai,Tier-1,2023-08-29 07:57:28.445285,72
U01743,Bangalore,Tier-1,2023-11-11 07:57:28.445288,55
U01744,Lucknow,Tier-2,2024-01-09 07:57:28.445290,80
U01745,Delhi,Tier-1,2025-01-26 07:57:28.445292,35
U01746,Jaipur,Tier-2,2024-09-18 07:57:28.445295,55
U01747,Lucknow,Tier-2,2024-04-30 07:57:28.445297,55
U01748,Lucknow,Tier-2,2024-02-18 07:57:28.445299,84
U01749,Bangalore,Tier-1,2024-06-30 07:57:28.445302,23
U01750,Lucknow,Tier-2,2024-08-07 07:57:28.445304,94
U01751,Mumbai,Tier-1,2023-09-02 07:57:28.445306,72
U01752,Delhi,Tier-1,2023-12-10 07:57:28.445308,81
U01753,Mumbai,Tier-1,2024-07-03 07:57:28.445311,12
U01754,Bangalore,Tier-1,2023-11-14 07:57:28.445313,37
U01755,Chennai,Tier-1,2024-09-03 07:57:28.445315,38
U01756,Bangalore,Tier-1,2023-07-28 07:57:28.445318,96
U01757,Delhi,Tier-1,2023-10-31 07:57:28.445320,27
U01758,Lucknow,Tier-2,2024-11-21 07:57:28.445322,44
U01759,Jaipur,Tier-2,2025-03-01 07:57:28.445330,86
U01760,Bangalore,Tier-1,2024-07-12 07:57:28.445332,85
U01761,Delhi,Tier-1,2024-01-04 07:57:28.445334,56
U01762,Jaipur,Tier-2,2023-11-26 07:57:28.445337,14
U01763,Lucknow,Tier-2,2023-08-23 07:57:28.445339,84
U01764,Chennai,Tier-1,2023-09-21 07:57:28.445341,68
U01765,Bangalore,Tier-1,2024-07-29 07:57:28.445343,84
U01766,Chennai,Tier-1,2025-04-24 07:57:28.445346,68
U01767,Delhi,Tier-1,2023-07-16 07:57:28.445348,56
U01768,Chennai,Tier-1,2024-01-11 07:57:28.445350,22
U01769,Chennai,Tier-1,2024-09-12 07:57:28.445354,87
U01770,Delhi,Tier-1,2025-05-15 07:57:28.445358,98
U01771,Delhi,Tier-1,2024-12-15 07:57:28.445362,42
U01772,Bangalore,Tier-1,2023-08-04 07:57:28.445366,71
U01773,Chennai,Tier-1,2025-03-15 07:57:28.445370,88
U01774,Jaipur,Tier-2,2024-04-26 07:57:28.445374,25
U01775,Delhi,Tier-1,2024-08-17 07:57:28.445378,53
U01776,Lucknow,Tier-2,2023-11-01 07:57:28.445382,67
U01777,Chennai,Tier-1,2023-07-19 07:57:28.445386,15
U01778,Delhi,Tier-1,2025-06-02 07:57:28.445389,98
U01779,Jaipur,Tier-2,2023-10-15 07:57:28.445391,24
U01780,Bangalore,Tier-1,2025-04-11 07:57:28.445394,13
U01781,Chennai,Tier-1,2023-09-25 07:57:28.445396,65
U01782,Delhi,Tier-1,2024-02-04 07:57:28.445398,73
U01783,Delhi,Tier-1,2024-08-03 07:57:28.445400,77
U01784,Lucknow,Tier-2,2023-11-13 07:57:28.445403,43
U01785,Lucknow,Tier-2,2024-10-22 07:57:28.445405,65
U01786,Chennai,Tier-1,2024-10-18 07:57:28.445407,41
U01787,Delhi,Tier-1,2025-01-23 07:57:28.445410,18
U01788,Chennai,Tier-1,2023-09-29 07:57:28.445412,72
U01789,Delhi,Tier-1,2023-09-23 07:57:28.445414,81
U01790,Lucknow,Tier-2,2024-11-05 07:57:28.445446,87
U01791,Jaipur,Tier-2,2025-01-17 07:57:28.445449,42
U01792,Mumbai,Tier-1,2023-09-18 07:57:28.445451,96
U01793,Mumbai,Tier-1,2023-08-18 07:57:28.445453,30
U01794,Delhi,Tier-1,2024-06-12 07:57:28.445456,64
U01795,Lucknow,Tier-2,2024-05-17 07:57:28.445458,85
U01796,Bangalore,Tier-1,2024-07-07 07:57:28.445460,66
U01797,Bangalore,Tier-1,2024-09-25 07:57:28.445462,11
U01798,Mumbai,Tier-1,2024-12-26 07:57:28.445465,22
U01799,Jaipur,Tier-2,2025-03-28 07:57:28.445467,13
U01800,Mumbai,Tier-1,2024-08-26 07:57:28.445470,93
U01801,Delhi,Tier-1,2025-05-14 07:57:28.445472,59
U01802,Jaipur,Tier-2,2025-05-25 07:57:28.445474,57
U01803,Bangalore,Tier-1,2024-07-25 07:57:28.445477,87
U01804,Lucknow,Tier-2,2023-11-22 07:57:28.445479,39
U01805,Lucknow,Tier-2,2024-06-10 07:57:28.445481,38
U01806,Delhi,Tier-1,2024-02-20 07:57:28.445483,17
U01807,Mumbai,Tier-1,2023-12-13 07:57:28.445486,21
U01808,Delhi,Tier-1,2023-11-03 07:57:28.445488,50
U01809,Lucknow,Tier-2,2023-09-12 07:57:28.445491,35
U01810,Bangalore,Tier-1,2024-09-05 07:57:28.445493,59
U01811,Lucknow,Tier-2,2024-11-11 07:57:28.445496,11
U01812,Jaipur,Tier-2,2024-05-04 07:57:28.445499,64
U01813,Chennai,Tier-1,2023-08-29 07:57:28.445503,65
U01814,Lucknow,Tier-2,2025-04-15 07:57:28.445507,23
U01815,Lucknow,Tier-2,2024-09-08 07:57:28.445511,15
U01816,Chennai,Tier-1,2023-10-10 07:57:28.445514,90
U01817,Jaipur,Tier-2,2023-10-14 07:57:28.445518,98
U01818,Mumbai,Tier-1,2024-12-05 07:57:28.445523,70
U01819,Lucknow,Tier-2,2025-02-11 07:57:28.445527,21
U01820,Delhi,Tier-1,2024-09-25 07:57:28.445531,22
U01821,Lucknow,Tier-2,2023-07-13 07:57:28.445535,28
U01822,Delhi,Tier-1,2024-01-06 07:57:28.445539,53
U01823,Jaipur,Tier-2,2024-01-18 07:57:28.445543,98
U01824,Lucknow,Tier-2,2024-01-11 07:57:28.445547,68
U01825,Jaipur,Tier-2,2024-04-03 07:57:28.445552,46
U01826,Jaipur,Tier-2,2024-08-10 07:57:28.445555,34
U01827,Mumbai,Tier-1,2023-10-09 07:57:28.445559,25
U01828,Lucknow,Tier-2,2024-07-05 07:57:28.445563,47
U01829,Delhi,Tier-1,2023-12-17 07:57:28.445566,52
U01830,Delhi,Tier-1,2023-12-17 07:57:28.445570,96
U01831,Lucknow,Tier-2,2024-01-28 07:57:28.445575,23
U01832,Chennai,Tier-1,2023-12-27 07:57:28.445578,15
U01833,Mumbai,Tier-1,2023-09-26 07:57:28.445582,98
U01834,Mumbai,Tier-1,2023-10-08 07:57:28.445585,32
U01835,Mumbai,Tier-1,2023-10-16 07:57:28.445589,69
U01836,Delhi,Tier-1,2024-12-06 07:57:28.445593,21
U01837,Jaipur,Tier-2,2024-11-17 07:57:28.445597,22
U01838,Chennai,Tier-1,2025-01-28 07:57:28.445601,15
U01839,Mumbai,Tier-1,2024-01-13 07:57:28.445605,72
U01840,Delhi,Tier-1,2024-03-29 07:57:28.445610,47
U01841,Delhi,Tier-1,2024-02-02 07:57:28.445614,59
U01842,Jaipur,Tier-2,2023-11-09 07:57:28.445618,61
U01843,Lucknow,Tier-2,2023-08-31 07:57:28.445622,49
U01844,Lucknow,Tier-2,2023-10-13 07:57:28.445626,17
U01845,Mumbai,Tier-1,2025-05-02 07:57:28.445630,70
U01846,Mumbai,Tier-1,2023-12-23 07:57:28.445634,17
U01847,Chennai,Tier-1,2025-03-09 07:57:28.445638,43
U01848,Jaipur,Tier-2,2023-12-28 07:57:28.445642,88
U01849,Mumbai,Tier-1,2024-03-16 07:57:28.445646,69
U01850,Jaipur,Tier-2,2024-02-07 07:57:28.445649,66
U01851,Delhi,Tier-1,2025-03-27 07:57:28.445654,55
U01852,Mumbai,Tier-1,2024-07-28 07:57:28.445657,31
U01853,Delhi,Tier-1,2024-03-11 07:57:28.445661,96
U01854,Bangalore,Tier-1,2024-02-29 07:57:28.445665,49
U01855,Jaipur,Tier-2,2024-12-17 07:57:28.445678,54
U01856,Bangalore,Tier-1,2024-01-30 07:57:28.445682,64
U01857,Mumbai,Tier-1,2024-05-15 07:57:28.445687,60
U01858,Delhi,Tier-1,2024-07-12 07:57:28.445691,95
U01859,Mumbai,Tier-1,2025-04-18 07:57:28.445696,14
U01860,Bangalore,Tier-1,2024-06-12 07:57:28.445700,22
U01861,Mumbai,Tier-1,2023-12-11 07:57:28.445705,37
U01862,Chennai,Tier-1,2023-07-15 07:57:28.445709,93
U01863,Lucknow,Tier-2,2024-08-21 07:57:28.445713,89
U01864,Bangalore,Tier-1,2024-05-14 07:57:28.445717,71
U01865,Mumbai,Tier-1,2024-09-07 07:57:28.445722,96
U01866,Delhi,Tier-1,2023-12-10 07:57:28.445725,33
U01867,Mumbai,Tier-1,2023-12-01 07:57:28.445729,16
U01868,Delhi,Tier-1,2024-03-06 07:57:28.445734,47
U01869,Lucknow,Tier-2,2023-12-05 07:57:28.445737,46
U01870,Mumbai,Tier-1,2024-08-05 07:57:28.445740,77
U01871,Lucknow,Tier-2,2024-08-02 07:57:28.445742,51
U01872,Bangalore,Tier-1,2024-07-12 07:57:28.445744,95
U01873,Delhi,Tier-1,2024-12-05 07:57:28.445747,14
U01874,Chennai,Tier-1,2023-07-14 07:57:28.445749,73
U01875,Bangalore,Tier-1,2024-02-29 07:57:28.445751,59
U01876,Delhi,Tier-1,2023-09-05 07:57:28.445754,96
U01877,Lucknow,Tier-2,2025-01-31 07:57:28.445756,24
U01878,Jaipur,Tier-2,2025-02-14 07:57:28.445759,82
U01879,Mumbai,Tier-1,2024-08-18 07:57:28.445761,62
U01880,Lucknow,Tier-2,2024-11-29 07:57:28.445763,34
U01881,Delhi,Tier-1,2025-05-10 07:57:28.445765,98
U01882,Delhi,Tier-1,2025-05-07 07:57:28.445768,94
U01883,Delhi,Tier-1,2023-07-13 07:57:28.445770,18
U01884,Delhi,Tier-1,2025-05-19 07:57:28.445773,47
U01885,Mumbai,Tier-1,2024-03-29 07:57:28.445775,31
U01886,Bangalore,Tier-1,2023-11-01 07:57:28.445777,96
U01887,Chennai,Tier-1,2024-10-17 07:57:28.445780,58
U01888,Jaipur,Tier-2,2025-03-20 07:57:28.445782,77
U01889,Mumbai,Tier-1,2024-07-10 07:57:28.445784,24
U01890,Delhi,Tier-1,2024-04-21 07:57:28.445787,74
U01891,Mumbai,Tier-1,2024-02-12 07:57:28.445789,63
U01892,Lucknow,Tier-2,2025-01-23 07:57:28.445791,39
U01893,Chennai,Tier-1,2025-05-13 07:57:28.445794,29
U01894,Delhi,Tier-1,2025-05-12 07:57:28.445796,42
U01895,Jaipur,Tier-2,2024-12-24 07:57:28.445798,95
U01896,Delhi,Tier-1,2023-11-19 07:57:28.445801,86
U01897,Chennai,Tier-1,2024-05-23 07:57:28.445805,16
U01898,Jaipur,Tier-2,2023-10-01 07:57:28.445809,17
U01899,Chennai,Tier-1,2024-07-25 07:57:28.445813,37
U01900,Jaipur,Tier-2,2023-12-13 07:57:28.445817,54
U01901,Bangalore,Tier-1,2025-05-25 07:57:28.445821,82
U01902,Bangalore,Tier-1,2023-10-28 07:57:28.445825,98
U01903,Mumbai,Tier-1,2024-02-29 07:57:28.445828,89
U01904,Mumbai,Tier-1,2023-11-08 07:57:28.445830,83
U01905,Jaipur,Tier-2,2024-06-25 07:57:28.445833,20
U01906,Delhi,Tier-1,2024-01-25 07:57:28.445835,40
U01907,Lucknow,Tier-2,2023-07-20 07:57:28.445837,21
U01908,Lucknow,Tier-2,2024-02-14 07:57:28.445840,87
U01909,Delhi,Tier-1,2025-03-06 07:57:28.445842,60
U01910,Delhi,Tier-1,2025-03-10 07:57:28.445845,53
U01911,Bangalore,Tier-1,2025-04-26 07:57:28.445847,59
U01912,Lucknow,Tier-2,2025-03-10 07:57:28.445849,26
U01913,Jaipur,Tier-2,2025-02-10 07:57:28.445851,44
U01914,Chennai,Tier-1,2024-07-28 07:57:28.445854,10
U01915,Mumbai,Tier-1,2025-01-29 07:57:28.445856,38
U01916,Chennai,Tier-1,2024-10-13 07:57:28.445858,60
U01917,Bangalore,Tier-1,2023-09-19 07:57:28.445862,73
U01918,Lucknow,Tier-2,2025-04-17 07:57:28.445864,13
U01919,Delhi,Tier-1,2024-10-31 07:57:28.445866,96
U01920,Lucknow,Tier-2,2023-11-06 07:57:28.445869,37
U01921,Jaipur,Tier-2,2023-10-18 07:57:28.445871,25
U01922,Bangalore,Tier-1,2025-02-19 07:57:28.445873,72
U01923,Delhi,Tier-1,2025-03-17 07:57:28.445876,85
U01924,Chennai,Tier-1,2023-08-03 07:57:28.445878,62
U01925,Jaipur,Tier-2,2025-02-26 07:57:28.445881,94
U01926,Chennai,Tier-1,2024-05-29 07:57:28.445883,26
U01927,Mumbai,Tier-1,2024-03-07 07:57:28.445885,49
U01928,Bangalore,Tier-1,2024-06-30 07:57:28.446279,22
U01929,Jaipur,Tier-2,2023-09-24 07:57:28.446285,61
U01930,Jaipur,Tier-2,2025-05-21 07:57:28.446288,67
U01931,Chennai,Tier-1,2023-07-08 07:57:28.446291,46
U01932,Delhi,Tier-1,2025-04-06 07:57:28.446293,88
U01933,Mumbai,Tier-1,2024-08-03 07:57:28.446296,85
U01934,Chennai,Tier-1,2024-01-27 07:57:28.446298,70
U01935,Jaipur,Tier-2,2023-12-10 07:57:28.446301,88
U01936,Bangalore,Tier-1,2025-03-08 07:57:28.446303,43
U01937,Jaipur,Tier-2,2023-09-13 07:57:28.446305,79
U01938,Lucknow,Tier-2,2024-01-28 07:57:28.446308,26
U01939,Bangalore,Tier-1,2025-03-22 07:57:28.446310,29
U01940,Bangalore,Tier-1,2025-01-25 07:57:28.446329,82
U01941,Jaipur,Tier-2,2025-01-13 07:57:28.446332,68
U01942,Delhi,Tier-1,2024-11-01 07:57:28.446334,78
U01943,Bangalore,Tier-1,2024-05-30 07:57:28.446337,96
U01944,Lucknow,Tier-2,2024-11-29 07:57:28.446339,42
U01945,Chennai,Tier-1,2024-04-11 07:57:28.446342,87
U01946,Delhi,Tier-1,2025-05-12 07:57:28.446344,26
U01947,Delhi,Tier-1,2023-11-24 07:57:28.446347,66
U01948,Delhi,Tier-1,2024-06-24 07:57:28.446349,92
U01949,Bangalore,Tier-1,2025-03-09 07:57:28.446351,10
U01950,Delhi,Tier-1,2025-05-21 07:57:28.446354,22
U01951,Jaipur,Tier-2,2024-03-23 07:57:28.446357,36
U01952,Delhi,Tier-1,2024-02-18 07:57:28.446359,79
U01953,Lucknow,Tier-2,2023-11-30 07:57:28.446362,68
U01954,Mumbai,Tier-1,2024-10-11 07:57:28.446364,15
U01955,Lucknow,Tier-2,2025-05-07 07:57:28.446367,32
U01956,Bangalore,Tier-1,2025-05-18 07:57:28.446369,19
U01957,Delhi,Tier-1,2024-08-28 07:57:28.446371,60
U01958,Delhi,Tier-1,2024-10-01 07:57:28.446373,28
U01959,Jaipur,Tier-2,2024-11-04 07:57:28.446377,60
U01960,Chennai,Tier-1,2024-10-09 07:57:28.446379,96
U01961,Delhi,Tier-1,2024-04-22 07:57:28.446382,77
U01962,Lucknow,Tier-2,2025-01-30 07:57:28.446385,93
U01963,Bangalore,Tier-1,2024-03-12 07:57:28.446387,92
U01964,Mumbai,Tier-1,2024-12-27 07:57:28.446389,51
U01965,Delhi,Tier-1,2023-12-13 07:57:28.446392,66
U01966,Mumbai,Tier-1,2023-07-23 07:57:28.446394,77
U01967,Delhi,Tier-1,2023-10-05 07:57:28.446396,47
U01968,Bangalore,Tier-1,2023-12-11 07:57:28.446398,71
U01969,Chennai,Tier-1,2023-09-10 07:57:28.446401,16
U01970,Lucknow,Tier-2,2024-02-28 07:57:28.446407,80
U01971,Bangalore,Tier-1,2024-09-09 07:57:28.446410,59
U01972,Mumbai,Tier-1,2023-12-03 07:57:28.446412,61
U01973,Delhi,Tier-1,2023-07-16 07:57:28.446415,35
U01974,Mumbai,Tier-1,2025-05-21 07:57:28.446417,35
U01975,Lucknow,Tier-2,2025-01-02 07:57:28.446419,28
U01976,Bangalore,Tier-1,2025-04-16 07:57:28.446422,18
U01977,Mumbai,Tier-1,2023-09-14 07:57:28.446424,70
U01978,Mumbai,Tier-1,2024-09-04 07:57:28.446427,29
U01979,Lucknow,Tier-2,2025-05-04 07:57:28.446429,59
U01980,Delhi,Tier-1,2024-04-19 07:57:28.446431,89
U01981,Mumbai,Tier-1,2023-10-25 07:57:28.446434,90
U01982,Lucknow,Tier-2,2025-02-27 07:57:28.446436,31
U01983,Delhi,Tier-1,2024-02-28 07:57:28.446438,22
U01984,Chennai,Tier-1,2024-05-01 07:57:28.446441,21
U01985,Delhi,Tier-1,2023-10-11 07:57:28.446443,19
U01986,Chennai,Tier-1,2024-05-02 07:57:28.446445,74
U01987,Bangalore,Tier-1,2024-11-17 07:57:28.446448,39
U01988,Lucknow,Tier-2,2024-04-28 07:57:28.446450,17
U01989,Delhi,Tier-1,2024-11-15 07:57:28.446452,30
U01990,Chennai,Tier-1,2023-12-21 07:57:28.446455,31
U01991,Chennai,Tier-1,2024-12-02 07:57:28.446457,27
U01992,Bangalore,Tier-1,2025-02-23 07:57:28.446459,75
U01993,Jaipur,Tier-2,2025-03-29 07:57:28.446462,57
U01994,Lucknow,Tier-2,2025-03-12 07:57:28.446464,53
U01995,Jaipur,Tier-2,2023-10-04 07:57:28.446466,18
U01996,Delhi,Tier-1,2024-01-04 07:57:28.446476,76
U01997,Lucknow,Tier-2,2024-09-10 07:57:28.446479,63
U01998,Bangalore,Tier-1,2024-07-08 07:57:28.446482,35
U01999,Delhi,Tier-1,2025-03-26 07:57:28.446484,94
U02000,Lucknow,Tier-2,2025-01-27 07:57:28.446486,35
